feature,p_value,ks_stat,p_value_fdr_corrected,neg_log10_p_value,signature,compartment,channel
Cells_RadialDistribution_RadialCV_ER_1of4,7.6160864603085275e-34,0.17920174025461733,1.5834711406400958e-33,32.800389847400986,on,Cells,ER
Cells_RadialDistribution_RadialCV_ER_2of4,1.8251042148758948e-16,0.12430866580959223,2.8147734018156405e-16,15.55055656148835,on,Cells,ER
Cells_RadialDistribution_RadialCV_ER_3of4,0.43822730163089973,0.0250243981483481,0.4470735049246912,0.34962106711689156,off,Cells,ER
Cells_RadialDistribution_RadialCV_ER_4of4,1.6430940157676464e-28,0.16435074211801043,3.16572659342916e-28,27.49952659550408,on,Cells,ER
Cells_RadialDistribution_RadialCV_Hoechst_1of4,1.4199385858969067e-6,0.07697873741961728,1.7601880206306938e-6,5.75444093902617,on,Cells,Hoechst
Cells_RadialDistribution_RadialCV_Hoechst_2of4,5.352349132144015e-13,0.11007431977514513,7.779852610218181e-13,12.109028630667801,on,Cells,Hoechst
Cells_RadialDistribution_RadialCV_Hoechst_3of4,1.858542401642789e-39,0.19357413317989813,4.16744832040721e-39,38.38012977705511,on,Cells,Hoechst
Cells_RadialDistribution_RadialCV_Hoechst_4of4,3.7462359727184905e-23,0.14790580627142386,6.528586297283947e-23,22.185180850847093,on,Cells,Hoechst
Cells_RadialDistribution_RadialCV_Mitochondria_1of4,5.760511421421685e-13,0.10993467326796341,8.354649015174497e-13,12.078071790411494,on,Cells,Mitochondria
Cells_RadialDistribution_RadialCV_Mitochondria_2of4,1.3525965344895514e-38,0.19143776556630657,2.9921074853859776e-38,37.524022809379915,on,Cells,Mitochondria
Cells_RadialDistribution_RadialCV_Mitochondria_3of4,4.40527663562103e-89,0.29040866838497453,1.7330938620377345e-88,87.76117791584282,on,Cells,Mitochondria
Cells_RadialDistribution_RadialCV_Mitochondria_4of4,1.098389218963042e-99,0.3069720558221316,4.942751485333689e-99,98.30603122471247,on,Cells,Mitochondria
Cells_RadialDistribution_RadialCV_PM_1of4,0.0006440437225159852,0.05798849204006911,0.0007308060892797966,3.13619784264189,on,Cells,PM
Cells_RadialDistribution_RadialCV_PM_2of4,1.101917863484455e-12,0.1086941707900777,1.5911209589215098e-12,11.7982968035116,on,Cells,PM
Cells_RadialDistribution_RadialCV_PM_3of4,1.454295574062029e-23,0.14923268803210238,2.5615876465382118e-23,22.591490779839678,on,Cells,PM
Cells_RadialDistribution_RadialCV_PM_4of4,2.3170588158617723e-18,0.13143671621798228,3.685974920148146e-18,17.433447624102925,on,Cells,PM
Cells_Texture_AngularSecondMoment_Hoechst_3_01_256,1.4020239380329538e-50,0.21921070450463162,3.684518909150603e-50,49.43361921031266,on,Cells,Hoechst
Cells_Texture_AngularSecondMoment_PM_3_01_256,4.560713647932417e-166,0.3939682306595586,3.942616929857366e-165,164.40421541753264,on,Cells,PM
Cells_Texture_Contrast_Hoechst_3_00_256,9.118127639393371e-189,0.41913395491225386,9.216322860125301e-188,187.03544231973737,on,Cells,Hoechst
Cells_Texture_Contrast_PM_3_01_256,1.468109827050347e-46,0.2103175574370243,3.7098006014310695e-46,45.430649432709856,on,Cells,PM
Cells_Texture_Contrast_PM_3_03_256,1.59309760650614e-48,0.21471250335319578,4.104569127351114e-48,47.38673242573945,on,Cells,PM
Cells_Texture_Correlation_Actin_3_00_256,5.68e-321,0.5797763864314782,1.46965e-319,318.8327867695125,on,Cells,Actin
Cells_Texture_Correlation_Actin_3_02_256,1.109922834e-314,0.5343642380811386,2.2788103186e-313,312.6422918227018,on,Cells,Actin
Cells_Texture_Correlation_Hoechst_3_00_256,1.6129452206549286e-59,0.23775193757529195,4.587467575628953e-59,58.33842699233662,on,Cells,Hoechst
Cells_Texture_Correlation_Hoechst_3_01_256,1.5041741927701878e-81,0.27799324609985543,5.55192384634839e-81,80.25555649956644,on,Cells,Hoechst
Cells_Texture_Correlation_Hoechst_3_02_256,1.331139473201451e-41,0.1987851233760095,3.112308305670297e-41,40.50691738828283,on,Cells,Hoechst
Cells_Texture_Correlation_Hoechst_3_03_256,2.024929236228615e-58,0.23555510446374542,5.7097790051596565e-58,57.243380700632784,on,Cells,Hoechst
Cells_Texture_Correlation_PM_3_00_256,4.622133125997196e-6,0.07369744440493392,5.655012036834558e-6,5.247566466330875,on,Cells,PM
Cells_Texture_Correlation_PM_3_01_256,2.537784881260945e-6,0.07538224032348081,3.1340689229106035e-6,5.5038914569706145,on,Cells,PM
Cells_Texture_Correlation_PM_3_02_256,3.75581328396343e-11,0.10167817350686612,5.28387436309202e-11,10.277047517337703,on,Cells,PM
Cells_Texture_Correlation_PM_3_03_256,5.207188893285383e-15,0.11854452828033725,7.846612621303891e-15,14.105317787505829,on,Cells,PM
Cells_Texture_DifferenceVariance_Hoechst_3_01_256,9.130343493279602e-42,0.1991765494963688,2.142369883958821e-41,40.66910554531826,on,Cells,Hoechst
Cells_Texture_InfoMeas1_Hoechst_3_00_256,0.0014051368371182469,0.05509782533757104,0.001570025343514776,2.8040933371068273,on,Cells,Hoechst
Cells_Texture_InfoMeas1_Hoechst_3_01_256,0.000010239210867595257,0.07140063527163645,0.000012434679371552836,4.905365408541257,on,Cells,Hoechst
Cells_Texture_InfoMeas1_Hoechst_3_02_256,0.00004558640633151614,0.06687564054637136,0.00005425773362283715,4.265538350929239,on,Cells,Hoechst
Cells_Texture_InfoMeas1_Hoechst_3_03_256,0.006634170992716065,0.0488406060690404,0.007204380730932982,2.1424033440237857,on,Cells,Hoechst
Cells_Texture_InfoMeas1_Mitochondria_3_00_256,1.5419832210737387e-41,0.19863188012986965,3.579798502634086e-41,40.44614141795303,on,Cells,Mitochondria
Cells_Texture_InfoMeas1_Mitochondria_3_01_256,2.076703840416537e-39,0.1934550417427884,4.640797357665527e-39,38.33340739481498,on,Cells,Mitochondria
Cells_Texture_InfoMeas1_Mitochondria_3_02_256,1.4651127339845676e-73,0.2641499262816806,4.911117684836025e-73,72.30881965876952,on,Cells,Mitochondria
Cells_Texture_InfoMeas1_Mitochondria_3_03_256,8.426810606672123e-55,0.2281635172620199,2.3459383765184682e-54,53.62968340018702,on,Cells,Mitochondria
Cells_Texture_InfoMeas1_PM_3_00_256,2.451049421193006e-34,0.18050942661911967,5.1284696488019265e-34,33.29001221037232,on,Cells,PM
Cells_Texture_InfoMeas1_PM_3_01_256,2.4166396474132457e-31,0.17240049146612677,4.811309843486371e-31,30.31773667407157,on,Cells,PM
Cells_Texture_InfoMeas1_PM_3_02_256,3.4416891645782427e-43,0.20255173999068063,8.282746451017968e-43,42.08182563293169,on,Cells,PM
Cells_Texture_InfoMeas1_PM_3_03_256,2.397147659382457e-40,0.19575129101036406,5.430779352463015e-40,39.26513784183164,on,Cells,PM
Cells_Texture_InfoMeas2_Hoechst_3_03_256,5.503544724022819e-14,0.11431234332757631,8.107239649513437e-14,13.091126989074374,on,Cells,Hoechst
Cells_Texture_InfoMeas2_PM_3_00_256,6.28666857023774e-53,0.22423637914682543,1.6997289097309446e-52,51.769620338854715,on,Cells,PM
Cells_Texture_InfoMeas2_PM_3_01_256,4.7174795148105655e-33,0.1770772098020011,9.655401997602933e-33,32.01522963988497,on,Cells,PM
Cells_Texture_InfoMeas2_PM_3_02_256,1.7526795948297653e-41,0.1984975923374538,4.0546144147998445e-41,40.392050439969935,on,Cells,PM
Cells_Texture_InfoMeas2_PM_3_03_256,2.227025575433612e-24,0.15182870540329607,3.9976934509832875e-24,23.398190511281097,on,Cells,PM
Cells_Texture_InverseDifferenceMoment_Hoechst_3_01_256,4.1185765187808965e-16,0.12293355561602105,6.307470332958156e-16,15.200144783499704,on,Cells,Hoechst
Cells_Texture_SumAverage_Hoechst_3_01_256,7.778764490400846e-31,0.1709861106912118,1.5393518886124566e-30,29.812662091140606,on,Cells,Hoechst
Cells_Texture_SumVariance_Hoechst_3_03_256,1.0565875656010608e-172,0.4015152205894938,9.916829008569957e-172,171.00362717504677,on,Cells,Hoechst
Cells_Texture_SumVariance_PM_3_01_256,1.5994952725038393e-25,0.15539816930307435,2.9769642890510547e-25,24.52622637501437,on,Cells,PM
Nuclei_AreaShape_Compactness,1.3746411997375034e-36,0.18636914122516857,2.9611123548443928e-36,35.52854511366332,on,Nuclei,no-channel
Nuclei_AreaShape_Eccentricity,1.1765369684261623e-10,0.09930074370962869,1.627336396328397e-10,9.788522662202643,on,Nuclei,no-channel
Nuclei_AreaShape_Extent,0.013770858538651063,0.045600503175318434,0.014831891901465163,1.8288034484347626,on,Nuclei,no-channel
Nuclei_AreaShape_FormFactor,1.3746411997375034e-36,0.18636914122516857,2.9611123548443928e-36,35.52854511366332,on,Nuclei,no-channel
Nuclei_AreaShape_MajorAxisLength,4.506e-321,0.614788469133563,1.46965e-319,318.8327867695125,on,Nuclei,no-channel
Nuclei_AreaShape_MinFeretDiameter,6.32e-321,0.5604632584920832,1.46965e-319,318.8327867695125,on,Nuclei,no-channel
Nuclei_AreaShape_Orientation,0.006596899648383696,0.04886476027589543,0.007175766670510081,2.1441316913905832,on,Nuclei,no-channel
Nuclei_AreaShape_Solidity,2.0021574210024965e-46,0.21001387027335364,5.039913508040767e-46,45.297576916590764,on,Nuclei,no-channel
Nuclei_AreaShape_Zernike_0_0,3.660013526796968e-15,0.1191639797111061,5.540619555542876e-15,14.256441669475688,on,Nuclei,no-channel
Nuclei_AreaShape_Zernike_1_1,0.8741401782055255,0.01702935567933387,0.8768093085206569,0.05709484820996058,off,Nuclei,no-channel
Nuclei_AreaShape_Zernike_2_0,7.009257411181399e-18,0.1296673005946254,1.1043362396034003e-17,16.956898675907976,on,Nuclei,no-channel
Nuclei_AreaShape_Zernike_2_2,3.8819270656797307e-8,0.08621636186776964,5.020523783762959e-8,7.2992509711953355,on,Nuclei,no-channel
Nuclei_AreaShape_Zernike_3_1,0.004553649310781057,0.05042894512180199,0.00497794941295034,2.3029495211039124,on,Nuclei,no-channel
Nuclei_AreaShape_Zernike_3_3,0.012351939932444718,0.046097344013011916,0.01332549184830243,1.875316752052874,on,Nuclei,no-channel
Nuclei_AreaShape_Zernike_4_0,0.029016735402992846,0.04203783764501922,0.03089788518600697,1.5100712449595846,on,Nuclei,no-channel
Nuclei_AreaShape_Zernike_4_2,1.125103308622597e-27,0.16189885017977287,2.1613826718276204e-27,26.665268334666912,on,Nuclei,no-channel
Nuclei_AreaShape_Zernike_4_4,3.4582291488366392e-9,0.09190035861798906,4.618001119483074e-9,8.33554596613836,on,Nuclei,no-channel
Nuclei_AreaShape_Zernike_5_1,0.0033821854635487005,0.0516497723186071,0.003715879347076081,2.429938395795123,on,Nuclei,no-channel
Nuclei_AreaShape_Zernike_5_3,0.2596497924650053,0.029133252680677065,0.26780206224412634,0.5721860829707761,off,Nuclei,no-channel
Nuclei_AreaShape_Zernike_5_5,7.554250077532201e-7,0.0786771300771223,9.489755833534715e-7,6.022744961599336,on,Nuclei,no-channel
Nuclei_AreaShape_Zernike_6_0,0.08954870232350737,0.035988728463365344,0.09383332922893835,1.0276428745289168,off,Nuclei,no-channel
Nuclei_AreaShape_Zernike_6_2,1.2070779424394652e-27,0.16180839187529264,2.312099732311162e-27,26.6359934365758,on,Nuclei,no-channel
Nuclei_AreaShape_Zernike_6_4,0.00010919979234348813,0.06408039095903238,0.00012811475637441376,3.8924008449399987,on,Nuclei,no-channel
Nuclei_AreaShape_Zernike_6_6,7.608165345693459e-8,0.08456643758560947,9.781926873034447e-8,7.0095755881673965,on,Nuclei,no-channel
Nuclei_AreaShape_Zernike_7_1,0.028060363515826643,0.04220451766848239,0.029928017581003417,1.5239220496865375,on,Nuclei,no-channel
Nuclei_AreaShape_Zernike_7_3,0.17812558882009605,0.031734148881732205,0.18487916564739826,0.7331120274789067,off,Nuclei,no-channel
Nuclei_AreaShape_Zernike_7_5,0.4608345229403642,0.024584903556730955,0.46940818848344074,0.32844933872090404,off,Nuclei,no-channel
Nuclei_AreaShape_Zernike_7_7,1.9167774318824916e-8,0.08791347483219625,2.4986562951325338e-8,7.6022934795251285,on,Nuclei,no-channel
Nuclei_AreaShape_Zernike_8_0,0.0014329688192577079,0.05502320323493613,0.001598404947796798,2.796313184775299,on,Nuclei,no-channel
Nuclei_AreaShape_Zernike_8_2,0.0005805600708283348,0.05836232238060024,0.0006599099767027958,3.1805153058033273,on,Nuclei,no-channel
Nuclei_AreaShape_Zernike_8_4,0.2773016799413203,0.02865360771872474,0.2855598804411402,0.544302808544806,off,Nuclei,no-channel
Nuclei_AreaShape_Zernike_8_6,1.7197030530355725e-7,0.08252244781611578,2.185386665076153e-7,6.66047171125546,on,Nuclei,no-channel
Nuclei_AreaShape_Zernike_8_8,6.281969593055073e-9,0.09053068712000113,8.304334049571798e-9,8.0806951892442,on,Nuclei,no-channel
Nuclei_AreaShape_Zernike_9_1,0.40189337384198576,0.025758062186365224,0.4112834059410976,0.3858588126245383,off,Nuclei,no-channel
Nuclei_AreaShape_Zernike_9_3,0.7572725600941762,0.019335522568267226,0.7642520306941225,0.11676339863644317,off,Nuclei,no-channel
Nuclei_AreaShape_Zernike_9_5,0.006388755428734302,0.04900200735855512,0.006960882780561254,2.157335679582704,on,Nuclei,no-channel
Nuclei_AreaShape_Zernike_9_7,0.032676175704693534,0.0414419005745662,0.034626205545134923,1.4605950972780934,on,Nuclei,no-channel
Nuclei_AreaShape_Zernike_9_9,8.449394468813642e-9,0.08984285209035466,1.1124753839700527e-8,7.953709589986803,on,Nuclei,no-channel
Nuclei_Correlation_Correlation_Actin_ER,1.0911155956977488e-57,0.2340804981333277,3.063516864843679e-57,56.51377972450833,on,Nuclei,Actin
Nuclei_Correlation_Correlation_Actin_Hoechst,7.148773245836965e-15,0.11798458257771456,1.0723159868755447e-14,13.969677219181536,on,Nuclei,Actin
Nuclei_Correlation_Correlation_Actin_Mitochondria,1.0649354565370658e-196,0.4275309009887069,1.1469878605653317e-195,194.94044117853934,on,Nuclei,Actin
Nuclei_Correlation_Correlation_Actin_PM,1.9399177328160218e-8,0.08788468173793197,2.5238137632873787e-8,7.597942695608863,on,Nuclei,Actin
Nuclei_Correlation_Correlation_ER_Hoechst,0.0004415166480122033,0.059337048602263236,0.000502732127805923,3.298663359683447,on,Nuclei,ER
Nuclei_Correlation_Correlation_ER_Mitochondria,5.403374102006497e-158,0.38455824754990764,4.437520981272836e-157,156.35285958052174,on,Nuclei,ER
Nuclei_Correlation_Correlation_ER_PM,7.763265711997422e-34,0.1791793456257451,1.6089796759565637e-33,32.79344944171555,on,Nuclei,ER
Nuclei_Correlation_Correlation_Hoechst_Mitochondria,0.0027801155500717747,0.05243878308226555,0.003069808262852363,2.512888749273834,on,Nuclei,Hoechst
Nuclei_Correlation_Correlation_Hoechst_PM,5.52044388582271e-294,0.5176062573152456,1.0074810091626447e-292,291.9967631314832,on,Nuclei,Hoechst
Nuclei_Correlation_Correlation_Mitochondria_PM,2.935036145824803e-78,0.27238371149063606,1.0423344582739976e-77,76.98199290476364,on,Nuclei,Mitochondria
Nuclei_Correlation_K_ER_Hoechst,1.419142872922742e-113,0.32730309962458604,7.399816408811441e-113,112.13077905508376,on,Nuclei,ER
Nuclei_Correlation_K_ER_Mitochondria,1.4800571775673563e-19,0.1357330457862986,2.395067895718604e-19,18.620682170634392,on,Nuclei,ER
Nuclei_Correlation_K_ER_PM,9.56538423938534e-21,0.13987813162891014,1.5790094083608464e-20,19.801615282286175,on,Nuclei,ER
Nuclei_Correlation_K_Hoechst_Actin,2.67e-322,0.9052731192950683,2.504e-320,319.6013787369044,on,Nuclei,Hoechst
Nuclei_Correlation_K_Hoechst_ER,1.5209184020348734e-89,0.29115057044718395,6.0560205462843144e-89,88.21781266007291,on,Nuclei,Hoechst
Nuclei_Correlation_K_Hoechst_Mitochondria,1.9357041243704886e-266,0.49415668146151825,3.179394024278528e-265,264.4976556463646,on,Nuclei,Hoechst
Nuclei_Correlation_K_Mitochondria_ER,8.407871901542824e-48,0.21310824811777143,2.1494053849469401e-47,46.66768166741127,on,Nuclei,Mitochondria
Nuclei_Correlation_K_Mitochondria_Hoechst,2.5243047349497055e-271,0.49841565998810844,4.252482591953735e-270,269.37135745554815,on,Nuclei,Mitochondria
Nuclei_Correlation_K_Mitochondria_PM,3.543409477329802e-119,0.33512442375820584,1.9082131365620327e-118,117.71937311869735,on,Nuclei,Mitochondria
Nuclei_Correlation_K_PM_Actin,3.26e-322,0.897951835231838,2.538e-320,319.59550577739145,on,Nuclei,PM
Nuclei_Correlation_K_PM_ER,0.0001374673394872508,0.06332329254151685,0.00016013482631759533,3.7955142069142473,on,Nuclei,PM
Nuclei_Correlation_K_PM_Hoechst,4.588046519359299e-235,0.4656160066569634,6.698547918264577e-234,233.17401933154284,on,Nuclei,PM
Nuclei_Correlation_K_PM_Mitochondria,1.2733267483264977e-81,0.278118096155818,4.726416235313611e-81,80.32546803455725,on,Nuclei,PM
Nuclei_Correlation_Overlap_Actin_Hoechst,6.470032569558915e-18,0.1297959897298232,1.021829663028896e-17,16.990621494193608,on,Nuclei,Actin
Nuclei_Correlation_Overlap_Actin_PM,1.8433584386744e-67,0.2530397909365418,5.6329604381817714e-67,66.24926329892259,on,Nuclei,Actin
Nuclei_Correlation_Overlap_ER_Hoechst,7.075071586717481e-62,0.24239602373766675,2.0659209033215044e-61,60.68488631007128,on,Nuclei,ER
Nuclei_Correlation_Overlap_ER_Mitochondria,5.953e-321,0.5714108728162638,1.46965e-319,318.8327867695125,on,Nuclei,ER
Nuclei_Correlation_Overlap_ER_PM,2.217572265432017e-207,0.43852938311275425,2.5560438217347987e-206,205.59243170474895,on,Nuclei,ER
Nuclei_Correlation_Overlap_Hoechst_Mitochondria,0.018089094341549098,0.04432992791009004,0.0194509574179996,1.711059016902766,on,Nuclei,Hoechst
Nuclei_Correlation_Overlap_Hoechst_PM,6.06e-321,0.5682224375305827,1.46965e-319,318.8327867695125,on,Nuclei,Hoechst
Nuclei_Correlation_Overlap_Mitochondria_PM,1.0247074803762513e-122,0.3399636631150385,5.754126620574334e-122,121.2400205856136,on,Nuclei,Mitochondria
Nuclei_Correlation_RWC_Actin_ER,1.2872775385122324e-119,0.33573251791290376,6.98959787440113e-119,118.15554780936908,on,Nuclei,Actin
Nuclei_Correlation_RWC_Actin_Hoechst,5.3267270906382444e-105,0.3149197496472446,2.5732791901097993e-104,103.58951309208491,on,Nuclei,Actin
Nuclei_Correlation_RWC_Actin_Mitochondria,5.273372136631684e-11,0.1009775415464355,7.387218536816667e-11,10.131519053012354,on,Nuclei,Actin
Nuclei_Correlation_RWC_Actin_PM,1.6735025730622342e-93,0.2974353031169004,7.093491551625083e-93,92.14913994417492,on,Nuclei,Actin
Nuclei_Correlation_RWC_ER_Actin,1.4921632910062595e-24,0.15237649402167383,2.6932727532722873e-24,23.569719662465662,on,Nuclei,ER
Nuclei_Correlation_RWC_ER_Hoechst,1.5074172633644668e-122,0.33974003674958597,8.39299272907165e-122,121.0760831531201,on,Nuclei,ER
Nuclei_Correlation_RWC_ER_Mitochondria,1.033376579251046e-21,0.14315598546844524,1.744547359977231e-21,20.75831723607681,on,Nuclei,ER
Nuclei_Correlation_RWC_ER_PM,5.39819210388095e-26,0.1568455821555758,1.0162212642549524e-25,24.993011721793398,on,Nuclei,ER
Nuclei_Correlation_RWC_Hoechst_Actin,5.904744209805506e-104,0.31337627983304484,2.790947443051955e-103,102.55424834172972,on,Nuclei,Hoechst
Nuclei_Correlation_RWC_Hoechst_ER,3.097108783331555e-16,0.12341703965720861,4.754206707123439e-16,15.322921939601638,on,Nuclei,Hoechst
Nuclei_Correlation_RWC_Hoechst_Mitochondria,9.882576600347935e-126,0.3440282882553448,5.849416960746481e-125,124.23288741996045,on,Nuclei,Hoechst
Nuclei_Correlation_RWC_Hoechst_PM,1.913237540500577e-40,0.19598987378867053,4.349470810065326e-40,39.36156357942445,on,Nuclei,Hoechst
Nuclei_Correlation_RWC_Mitochondria_Actin,9.774748507020726e-7,0.07798793537358,1.2232399560214508e-6,5.912488341529494,on,Nuclei,Mitochondria
Nuclei_Correlation_RWC_Mitochondria_ER,1.1729463838126998e-101,0.30994710228698746,5.38899142772688e-101,100.268492507236,on,Nuclei,Mitochondria
Nuclei_Correlation_RWC_Mitochondria_Hoechst,3.73733571395276e-144,0.3677868300066912,2.75890962254715e-143,142.55926252607824,on,Nuclei,Mitochondria
Nuclei_Correlation_RWC_Mitochondria_PM,1.157862902243461e-141,0.36467493636326265,8.359515678834659e-141,140.07781888333878,on,Nuclei,Mitochondria
Nuclei_Correlation_RWC_PM_Actin,1.1414899486294193e-71,0.2607593794704278,3.712667803215488e-71,70.43031390821652,on,Nuclei,PM
Nuclei_Correlation_RWC_PM_ER,1.8940544369191143e-78,0.27271139289952695,6.875103674341758e-78,77.16272074842787,on,Nuclei,PM
Nuclei_Correlation_RWC_PM_Mitochondria,3.5049973090202126e-43,0.20253374430676546,8.404318365059416e-43,42.075497504389624,on,Nuclei,PM
Nuclei_Granularity_1_Actin,3.5049950249200717e-22,0.14472176993069982,5.996827425449185e-22,21.222078448953372,on,Nuclei,Actin
Nuclei_Granularity_1_ER,1.6840900010093624e-23,0.14902777717792165,2.958414787869388e-23,22.528940935324293,on,Nuclei,ER
Nuclei_Granularity_1_Hoechst,0.022738978542185474,0.04323547040477812,0.024331447723478596,1.6138320497369698,on,Nuclei,Hoechst
Nuclei_Granularity_1_Mitochondria,1.3502082227538718e-27,0.16166378655743208,2.578740704503761e-27,26.588592324502066,on,Nuclei,Mitochondria
Nuclei_Granularity_1_PM,1.723037890493217e-21,0.1424096844612788,2.8952324656113642e-21,20.53831655992306,on,Nuclei,PM
Nuclei_Intensity_IntegratedIntensityEdge_Hoechst,3.3617947987872413e-9,0.09196490313763148,4.49836900774586e-9,8.346944921631705,on,Nuclei,Hoechst
Nuclei_Intensity_IntegratedIntensity_Actin,7.46e-322,0.8429952560177967,3.063e-320,319.5138236536175,on,Nuclei,Actin
Nuclei_Intensity_IntegratedIntensity_ER,7.012508019500049e-75,0.2664925644233487,2.3871594657054573e-74,73.62211856852457,on,Nuclei,ER
Nuclei_Intensity_IntegratedIntensity_Hoechst,9.986266210228119e-231,0.4615005137167902,1.4262993261130162e-229,228.8457893229851,on,Nuclei,Hoechst
Nuclei_Intensity_IntegratedIntensity_Mitochondria,5.854404727220546e-247,0.47668079287863596,8.944985827404416e-246,245.04842034319998,on,Nuclei,Mitochondria
Nuclei_Intensity_IntegratedIntensity_PM,5.0826840743881e-248,0.4776529597141422,7.950770087792814e-247,246.09959080484265,on,Nuclei,PM
Nuclei_Intensity_LowerQuartileIntensity_ER,2.923138133171492e-42,0.20035586664894292,6.933219326691951e-42,41.15906506103512,on,Nuclei,ER
Nuclei_Intensity_LowerQuartileIntensity_Hoechst,5.983e-321,0.5707363146023058,1.46965e-319,318.8327867695125,on,Nuclei,Hoechst
Nuclei_Intensity_LowerQuartileIntensity_PM,0.0003275336899563755,0.060382237924056295,0.0003742428422631977,3.4268464971848376,on,Nuclei,PM
Nuclei_Intensity_MADIntensity_Actin,6.67e-322,0.8536354240798887,2.965e-320,319.5279917163497,on,Nuclei,Actin
Nuclei_Intensity_MADIntensity_Hoechst,2.8831664243366424e-72,0.26183608123427676,9.424081297458578e-72,71.02576097607083,on,Nuclei,Hoechst
Nuclei_Intensity_MADIntensity_Mitochondria,6.829462671858388e-90,0.29170947639918043,2.7738917399512936e-89,88.55691049267125,on,Nuclei,Mitochondria
Nuclei_Intensity_MADIntensity_PM,2.7909536283802098e-45,0.20740681554935864,6.94566868880984e-45,44.15828593655265,on,Nuclei,PM
Nuclei_Intensity_MassDisplacement_Actin,3.3131589439278745e-108,0.31961038464534663,1.6366506963613636e-107,106.78604400038648,on,Nuclei,Actin
Nuclei_Intensity_MassDisplacement_ER,2.3379302978464695e-112,0.3255787132014258,1.2094647288859295e-111,110.91740679226577,on,Nuclei,ER
Nuclei_Intensity_MassDisplacement_Hoechst,6.728143143125923e-17,0.12597378644705853,1.0450094669110475e-16,15.980879775190624,on,Nuclei,Hoechst
Nuclei_Intensity_MassDisplacement_Mitochondria,1.892796230675007e-27,0.16122893085322415,3.604542387111535e-27,26.44314986308523,on,Nuclei,Mitochondria
Nuclei_Intensity_MassDisplacement_PM,1.903191577020933e-26,0.158222691869582,3.603449181852314e-26,25.443281598260217,on,Nuclei,PM
Nuclei_Intensity_MaxIntensityEdge_PM,8.653924409053373e-14,0.11348190250050427,1.269113468024122e-13,12.896499547067034,on,Nuclei,PM
Nuclei_Intensity_MinIntensityEdge_Actin,6.83e-321,0.5447561456860187,1.49534e-319,318.8252603153775,on,Nuclei,Actin
Nuclei_Intensity_MinIntensityEdge_Hoechst,5.94276727643303e-305,0.5265729867348615,1.148352382534265e-303,302.93992482421396,on,Nuclei,Hoechst
Nuclei_Intensity_MinIntensity_Mitochondria,5.723694905094216e-25,0.15368082119184534,1.0474839979517827e-24,23.97985260287653,on,Nuclei,Mitochondria
Nuclei_Intensity_MinIntensity_PM,0.00042477386694966395,0.05947349587674892,0.0004845076919894605,3.3146993237482825,on,Nuclei,PM
Nuclei_Intensity_StdIntensityEdge_Actin,6.77e-322,0.8523230988279771,2.965e-320,319.5279917163497,on,Nuclei,Actin
Nuclei_Intensity_StdIntensityEdge_ER,7.182115718842886e-30,0.16826276385871614,1.396050303928928e-29,28.855098932482807,on,Nuclei,ER
Nuclei_Intensity_StdIntensityEdge_Hoechst,3.117395629618194e-241,0.47139190136637626,4.654838474225349e-240,239.33209538470834,on,Nuclei,Hoechst
Nuclei_Intensity_StdIntensityEdge_Mitochondria,8.587704500761427e-17,0.1255684436644715,1.330689117217042e-16,15.875923394898996,on,Nuclei,Mitochondria
Nuclei_Intensity_StdIntensityEdge_PM,0.00018527650202644906,0.06232785128814705,0.00021430750322425535,3.6689626233965957,on,Nuclei,PM
Nuclei_Neighbors_FirstClosestDistance_Adjacent,5.58005187063845e-31,0.17138857416437242,1.1075812927521031e-30,29.955624388176684,on,Nuclei,no-channel
Nuclei_RadialDistribution_FracAtD_Actin_1of4,0.00011890276723118247,0.06380149784875595,0.00013924976483224044,3.856205529598733,on,Nuclei,Actin
Nuclei_RadialDistribution_FracAtD_Actin_2of4,0.000020930248129783286,0.06927122598915876,0.000025139255980379557,4.599647579808259,on,Nuclei,Actin
Nuclei_RadialDistribution_FracAtD_Actin_3of4,0.000906949352502663,0.056738231902460516,0.0010220681382405654,2.9905201501157337,on,Nuclei,Actin
Nuclei_RadialDistribution_FracAtD_Actin_4of4,0.000020553271215226995,0.06932617281071309,0.000024731683495245672,4.606746320039402,on,Nuclei,Actin
Nuclei_RadialDistribution_FracAtD_ER_2of4,2.5721858900568463e-75,0.26725942050058715,8.847780784122242e-75,74.05316564614623,on,Nuclei,ER
Nuclei_RadialDistribution_FracAtD_ER_3of4,9.216965477320355e-159,0.3854606711126403,7.665248504556296e-158,157.11547376091292,on,Nuclei,ER
Nuclei_RadialDistribution_FracAtD_ER_4of4,1.7373535192272496e-132,0.3529490287049554,1.1081954001284495e-131,130.95538365683174,on,Nuclei,ER
Nuclei_RadialDistribution_FracAtD_Hoechst_1of4,4.188443056181257e-30,0.1689280442978556,8.189902047354422e-30,29.08672129244567,on,Nuclei,Hoechst
Nuclei_RadialDistribution_FracAtD_Hoechst_2of4,7.577445564690295e-50,0.2176193261808088,1.9834190183273005e-49,48.702585526781235,on,Nuclei,Hoechst
Nuclei_RadialDistribution_FracAtD_Hoechst_3of4,6.44194170586767e-38,0.18974161237168877,1.4107852335850197e-37,36.85053909465673,on,Nuclei,Hoechst
Nuclei_RadialDistribution_FracAtD_Hoechst_4of4,1.310317839669754e-75,0.2677738571181088,4.554914395042478e-75,74.34151978073488,on,Nuclei,Hoechst
