feature,p_value,ks_stat,p_value_fdr_corrected,neg_log10_p_value,signature,compartment,channel
Cytoplasm_AreaShape_BoundingBoxMinimum_X,0.8803924125492064,0.016886190016186516,0.9959731764549559,0.001752357835805311,off,Cytoplasm,no-channel
Cytoplasm_AreaShape_Compactness,0.5317220768192535,0.023271378592558362,0.9600511456520627,0.01770562979086218,off,Cytoplasm,no-channel
Cytoplasm_AreaShape_Eccentricity,0.4323562819388207,0.025140530295213997,0.9489059523632086,0.02277682908345986,off,Cytoplasm,no-channel
Cytoplasm_AreaShape_Extent,0.5399655559322935,0.023123574042001768,0.9600511456520627,0.01770562979086218,off,Cytoplasm,no-channel
Cytoplasm_AreaShape_FormFactor,0.6282512943557006,0.021580264189436805,0.9762684605173206,0.0104307408483136,off,Cytoplasm,no-channel
Cytoplasm_AreaShape_MajorAxisLength,0.7415929978550692,0.01961553540998727,0.9959731764549559,0.001752357835805311,off,Cytoplasm,no-channel
Cytoplasm_AreaShape_MeanRadius,0.9866616789414888,0.012966730059462538,0.9986600063456854,0.0005823421044118704,off,Cytoplasm,no-channel
Cytoplasm_AreaShape_MinorAxisLength,0.8430889118123007,0.017698875101795585,0.9959731764549559,0.001752357835805311,off,Cytoplasm,no-channel
Cytoplasm_AreaShape_Perimeter,0.41783530110490524,0.02543166047055274,0.947084014215322,0.023611493761539704,off,Cytoplasm,no-channel
Cytoplasm_AreaShape_Solidity,0.13776618453089648,0.03338791224312761,0.8883754876337983,0.051403433163013004,off,Cytoplasm,no-channel
Cytoplasm_AreaShape_Zernike_0_0,0.9464317250477369,0.015046951139238766,0.9959731764549559,0.001752357835805311,off,Cytoplasm,no-channel
Cytoplasm_AreaShape_Zernike_1_1,0.6434647496495457,0.021318486974084137,0.9854460151975559,0.006367162296752908,off,Cytoplasm,no-channel
Cytoplasm_AreaShape_Zernike_2_0,0.06093376168355036,0.03816324692685706,0.8883754876337983,0.051403433163013004,off,Cytoplasm,no-channel
Cytoplasm_AreaShape_Zernike_2_2,0.08820228017517533,0.03607678734332358,0.8883754876337983,0.051403433163013004,off,Cytoplasm,no-channel
Cytoplasm_AreaShape_Zernike_3_1,0.952191748927862,0.014835161934761566,0.9959731764549559,0.001752357835805311,off,Cytoplasm,no-channel
Cytoplasm_AreaShape_Zernike_4_0,0.6671733796731277,0.02091082474779249,0.9959731764549559,0.001752357835805311,off,Cytoplasm,no-channel
Cytoplasm_AreaShape_Zernike_4_2,0.9637137695287351,0.014359276071227077,0.9959731764549559,0.001752357835805311,off,Cytoplasm,no-channel
Cytoplasm_AreaShape_Zernike_5_1,0.02645459493407112,0.04249596776709074,0.8883754876337983,0.051403433163013004,off,Cytoplasm,no-channel
Cytoplasm_AreaShape_Zernike_5_3,0.5900649642122213,0.02224098572198444,0.9691817037185736,0.013594793099393864,off,Cytoplasm,no-channel
Cytoplasm_AreaShape_Zernike_6_0,0.7961590522005446,0.018620973945608885,0.9959731764549559,0.001752357835805311,off,Cytoplasm,no-channel
Cytoplasm_AreaShape_Zernike_6_2,0.3265994510650645,0.027420223533587706,0.9216245402776733,0.03544596972242113,off,Cytoplasm,no-channel
Cytoplasm_AreaShape_Zernike_6_4,0.2127655733213195,0.030536596102790706,0.8883754876337983,0.051403433163013004,off,Cytoplasm,no-channel
Cytoplasm_AreaShape_Zernike_7_1,0.1550329248133693,0.03263841200326514,0.8883754876337983,0.051403433163013004,off,Cytoplasm,no-channel
Cytoplasm_AreaShape_Zernike_7_3,0.6232546409701756,0.021666403529777417,0.9749483312319176,0.011018399742960549,off,Cytoplasm,no-channel
Cytoplasm_AreaShape_Zernike_7_5,0.5034089778696763,0.023785975171714817,0.9600511456520627,0.01770562979086218,off,Cytoplasm,no-channel
Cytoplasm_AreaShape_Zernike_8_0,0.9245550154140258,0.015748302927025983,0.9959731764549559,0.001752357835805311,off,Cytoplasm,no-channel
Cytoplasm_AreaShape_Zernike_8_2,0.30635442736272045,0.027909786116897723,0.9216245402776733,0.03544596972242113,off,Cytoplasm,no-channel
Cytoplasm_AreaShape_Zernike_8_4,0.5890165913037652,0.022259221348351812,0.9691817037185736,0.013594793099393864,off,Cytoplasm,no-channel
Cytoplasm_AreaShape_Zernike_8_6,0.43525159787983764,0.025083184049137654,0.9489059523632086,0.02277682908345986,off,Cytoplasm,no-channel
Cytoplasm_AreaShape_Zernike_9_1,0.3541501045726546,0.02678581568996492,0.938187436190415,0.02771038723804946,off,Cytoplasm,no-channel
Cytoplasm_AreaShape_Zernike_9_3,0.1829780196560999,0.03155603160138073,0.8883754876337983,0.051403433163013004,off,Cytoplasm,no-channel
Cytoplasm_AreaShape_Zernike_9_5,0.8474095271334604,0.01760921660548934,0.9959731764549559,0.001752357835805311,off,Cytoplasm,no-channel
Cytoplasm_AreaShape_Zernike_9_7,0.048864594519669964,0.03935584089511972,0.8883754876337983,0.051403433163013004,off,Cytoplasm,no-channel
Cytoplasm_Correlation_Correlation_Actin_Hoechst,0.8068903498996312,0.01841710284205436,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Actin
Cytoplasm_Correlation_Correlation_Actin_Mitochondria,0.13356285522234987,0.033581705763689636,0.8883754876337983,0.051403433163013004,off,Cytoplasm,Actin
Cytoplasm_Correlation_Correlation_Actin_PM,0.20799657769547997,0.030691998831000374,0.8883754876337983,0.051403433163013004,off,Cytoplasm,Actin
Cytoplasm_Correlation_Correlation_ER_Hoechst,0.2901839862450621,0.02831728838155457,0.9093456501423777,0.04127100630929407,off,Cytoplasm,ER
Cytoplasm_Correlation_Correlation_ER_Mitochondria,0.9655667490079184,0.014274176481512675,0.9959731764549559,0.001752357835805311,off,Cytoplasm,ER
Cytoplasm_Correlation_Correlation_ER_PM,0.7203556714450701,0.019989685673787998,0.9959731764549559,0.001752357835805311,off,Cytoplasm,ER
Cytoplasm_Correlation_Correlation_Hoechst_Mitochondria,0.2758426171648323,0.028692398415164105,0.8883754876337983,0.051403433163013004,off,Cytoplasm,Hoechst
Cytoplasm_Correlation_Correlation_Hoechst_PM,0.14296989398366242,0.03315444823713481,0.8883754876337983,0.051403433163013004,off,Cytoplasm,Hoechst
Cytoplasm_Correlation_Correlation_Mitochondria_PM,0.15530070329435414,0.03262737465046383,0.8883754876337983,0.051403433163013004,off,Cytoplasm,Mitochondria
Cytoplasm_Correlation_K_Actin_PM,0.033005306629989434,0.04139119273633412,0.8883754876337983,0.051403433163013004,off,Cytoplasm,Actin
Cytoplasm_Correlation_K_Mitochondria_PM,0.21168881324234512,0.030571467739177436,0.8883754876337983,0.051403433163013004,off,Cytoplasm,Mitochondria
Cytoplasm_Correlation_K_PM_Actin,0.17838007070882733,0.03172471114527892,0.8883754876337983,0.051403433163013004,off,Cytoplasm,PM
Cytoplasm_Correlation_K_PM_Mitochondria,0.14971158749704888,0.03286195838790024,0.8883754876337983,0.051403433163013004,off,Cytoplasm,PM
Cytoplasm_Correlation_Overlap_Actin_PM,0.5783587537711865,0.022445176748808564,0.9691817037185736,0.013594793099393864,off,Cytoplasm,Actin
Cytoplasm_Correlation_Overlap_Mitochondria_PM,0.9361144426363545,0.015394707733297246,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Mitochondria
Cytoplasm_Correlation_RWC_Actin_ER,0.3906411273547495,0.02599312580870604,0.9470362387028508,0.02363340223478342,off,Cytoplasm,Actin
Cytoplasm_Correlation_RWC_Actin_PM,0.8512259312914877,0.017529235788088585,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Actin
Cytoplasm_Correlation_RWC_ER_Hoechst,0.7688983584611941,0.019125252999320642,0.9959731764549559,0.001752357835805311,off,Cytoplasm,ER
Cytoplasm_Correlation_RWC_ER_Mitochondria,0.8351000959044328,0.017862195930927926,0.9959731764549559,0.001752357835805311,off,Cytoplasm,ER
Cytoplasm_Correlation_RWC_ER_PM,0.11067840626571666,0.03473422934243451,0.8883754876337983,0.051403433163013004,off,Cytoplasm,ER
Cytoplasm_Correlation_RWC_Hoechst_ER,0.573715657305069,0.022526517240105133,0.9691817037185736,0.013594793099393864,off,Cytoplasm,Hoechst
Cytoplasm_Correlation_RWC_Hoechst_Mitochondria,0.184917060578988,0.03148588842452026,0.8883754876337983,0.051403433163013004,off,Cytoplasm,Hoechst
Cytoplasm_Correlation_RWC_Hoechst_PM,0.7098087230342071,0.020173721534627136,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Hoechst
Cytoplasm_Correlation_RWC_Mitochondria_Actin,0.8923100300998068,0.01660329786504005,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Mitochondria
Cytoplasm_Correlation_RWC_Mitochondria_ER,0.7058400925425933,0.020242824960861387,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Mitochondria
Cytoplasm_Correlation_RWC_Mitochondria_PM,0.4460770644781896,0.02487043507485165,0.9489059523632086,0.02277682908345986,off,Cytoplasm,Mitochondria
Cytoplasm_Correlation_RWC_PM_ER,0.472186590428631,0.02436847546484451,0.9600511456520627,0.01770562979086218,off,Cytoplasm,PM
Cytoplasm_Correlation_RWC_PM_Hoechst,0.950429317593211,0.014901466032386792,0.9959731764549559,0.001752357835805311,off,Cytoplasm,PM
Cytoplasm_Correlation_RWC_PM_Mitochondria,0.9994391460263496,0.010343119306265585,0.9994391460263496,0.00024364411668381905,off,Cytoplasm,PM
Cytoplasm_Granularity_1_ER,0.1425134398270067,0.0331746034031198,0.8883754876337983,0.051403433163013004,off,Cytoplasm,ER
Cytoplasm_Granularity_1_Hoechst,0.49910774005869,0.023865156180941562,0.9600511456520627,0.01770562979086218,off,Cytoplasm,Hoechst
Cytoplasm_Granularity_1_Mitochondria,0.7880195466730017,0.018773417383574725,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Mitochondria
Cytoplasm_Granularity_1_PM,0.5218559985983696,0.02344933591127504,0.9600511456520627,0.01770562979086218,off,Cytoplasm,PM
Cytoplasm_Granularity_2_Actin,0.1747644377678428,0.03185971876505139,0.8883754876337983,0.051403433163013004,off,Cytoplasm,Actin
Cytoplasm_Intensity_IntegratedIntensityEdge_Hoechst,0.9237351733123421,0.015772137210611405,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Hoechst
Cytoplasm_Intensity_IntegratedIntensity_Actin,0.9018531319508303,0.016365754837359806,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Actin
Cytoplasm_Intensity_IntegratedIntensity_Hoechst,0.2358703884655848,0.029818848247436334,0.8883754876337983,0.051403433163013004,off,Cytoplasm,Hoechst
Cytoplasm_Intensity_IntegratedIntensity_Mitochondria,0.7896972875187795,0.018742144883971027,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Mitochondria
Cytoplasm_Intensity_LowerQuartileIntensity_Actin,0.5282922260600437,0.023333123783591744,0.9600511456520627,0.01770562979086218,off,Cytoplasm,Actin
Cytoplasm_Intensity_LowerQuartileIntensity_ER,0.45533691197627785,0.024690798158969553,0.9531775256205586,0.020826206164065622,off,Cytoplasm,ER
Cytoplasm_Intensity_LowerQuartileIntensity_Mitochondria,0.9129356344322433,0.016074944585290664,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Mitochondria
Cytoplasm_Intensity_LowerQuartileIntensity_PM,0.0844348567358883,0.03632928678385776,0.8883754876337983,0.051403433163013004,off,Cytoplasm,PM
Cytoplasm_Intensity_MADIntensity_ER,0.7365563287737544,0.01970471402138911,0.9959731764549559,0.001752357835805311,off,Cytoplasm,ER
Cytoplasm_Intensity_MADIntensity_Hoechst,0.8042735118582458,0.018467170833747232,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Hoechst
Cytoplasm_Intensity_MADIntensity_Mitochondria,0.017225758861968934,0.04456043262583902,0.8705633517164301,0.06019961937748748,off,Cytoplasm,Mitochondria
Cytoplasm_Intensity_MADIntensity_PM,0.11235249556852508,0.034643531095502056,0.8883754876337983,0.051403433163013004,off,Cytoplasm,PM
Cytoplasm_Intensity_MassDisplacement_Actin,0.5272508683971847,0.023351839294863518,0.9600511456520627,0.01770562979086218,off,Cytoplasm,Actin
Cytoplasm_Intensity_MassDisplacement_ER,0.8073941614504475,0.01840742516314887,0.9959731764549559,0.001752357835805311,off,Cytoplasm,ER
Cytoplasm_Intensity_MassDisplacement_Hoechst,0.19318094689792173,0.031193238613650903,0.8883754876337983,0.051403433163013004,off,Cytoplasm,Hoechst
Cytoplasm_Intensity_MassDisplacement_Mitochondria,0.0035002731220944213,0.05151036575387759,0.5195986315195773,0.28433200141016984,off,Cytoplasm,Mitochondria
Cytoplasm_Intensity_MassDisplacement_PM,0.515275992168468,0.023568827252471766,0.9600511456520627,0.01770562979086218,off,Cytoplasm,PM
Cytoplasm_Intensity_MaxIntensityEdge_Hoechst,0.1823775469108924,0.03157786636453113,0.8883754876337983,0.051403433163013004,off,Cytoplasm,Hoechst
Cytoplasm_Intensity_MaxIntensity_Actin,0.9138666307148525,0.016049590666174625,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Actin
Cytoplasm_Intensity_MaxIntensity_ER,0.2170850340797738,0.0303980693270526,0.8883754876337983,0.051403433163013004,off,Cytoplasm,ER
Cytoplasm_Intensity_MaxIntensity_Hoechst,0.608079908132769,0.02192842068758229,0.9712728134501858,0.012658767275538683,off,Cytoplasm,Hoechst
Cytoplasm_Intensity_MaxIntensity_Mitochondria,0.3202582049226671,0.02757122731684033,0.9216245402776733,0.03544596972242113,off,Cytoplasm,Mitochondria
Cytoplasm_Intensity_MaxIntensity_PM,0.060434622241253594,0.038208356107871086,0.8883754876337983,0.051403433163013004,off,Cytoplasm,PM
Cytoplasm_Intensity_StdIntensityEdge_Hoechst,0.22468042696235363,0.03015948654874615,0.8883754876337983,0.051403433163013004,off,Cytoplasm,Hoechst
Cytoplasm_Intensity_StdIntensity_Hoechst,0.15517509417644168,0.032632573403594885,0.8883754876337983,0.051403433163013004,off,Cytoplasm,Hoechst
Cytoplasm_Intensity_UpperQuartileIntensity_Hoechst,0.05058833523559532,0.03917092524528917,0.8883754876337983,0.051403433163013004,off,Cytoplasm,Hoechst
Cytoplasm_Location_MaxIntensity_Y_PM,0.2302541884900308,0.029988247618691132,0.8883754876337983,0.051403433163013004,off,Cytoplasm,PM
Cytoplasm_RadialDistribution_FracAtD_Actin_1of4,0.5601916659843156,0.022764380191054978,0.9624503849903414,0.016621649435357776,off,Cytoplasm,Actin
Cytoplasm_RadialDistribution_FracAtD_Actin_3of4,0.8888202752658558,0.016687677627397843,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Actin
Cytoplasm_RadialDistribution_FracAtD_Actin_4of4,0.5851832743538257,0.02232600533088144,0.9691817037185736,0.013594793099393864,off,Cytoplasm,Actin
Cytoplasm_RadialDistribution_FracAtD_ER_3of4,0.9278435917767393,0.015650966272249264,0.9959731764549559,0.001752357835805311,off,Cytoplasm,ER
Cytoplasm_RadialDistribution_FracAtD_ER_4of4,0.37931405726848066,0.026234028030717112,0.9470362387028508,0.02363340223478342,off,Cytoplasm,ER
Cytoplasm_RadialDistribution_FracAtD_Hoechst_1of4,0.09931570844399347,0.035381274155206616,0.8883754876337983,0.051403433163013004,off,Cytoplasm,Hoechst
Cytoplasm_RadialDistribution_FracAtD_Hoechst_2of4,0.944705260608192,0.015107576598828536,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Hoechst
Cytoplasm_RadialDistribution_FracAtD_Hoechst_3of4,0.21268600033630802,0.03053915548894753,0.8883754876337983,0.051403433163013004,off,Cytoplasm,Hoechst
Cytoplasm_RadialDistribution_FracAtD_Hoechst_4of4,0.03211776993948388,0.041528919703898215,0.8883754876337983,0.051403433163013004,off,Cytoplasm,Hoechst
Cytoplasm_RadialDistribution_FracAtD_Mitochondria_1of4,0.8407382276383158,0.01774726349632304,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Mitochondria
Cytoplasm_RadialDistribution_FracAtD_Mitochondria_2of4,0.7285339215788755,0.019846200087371046,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Mitochondria
Cytoplasm_RadialDistribution_FracAtD_Mitochondria_3of4,0.6341383713843192,0.02147892849379005,0.9762684605173206,0.0104307408483136,off,Cytoplasm,Mitochondria
Cytoplasm_RadialDistribution_FracAtD_Mitochondria_4of4,0.6074944025585503,0.021938578251392185,0.9712728134501858,0.012658767275538683,off,Cytoplasm,Mitochondria
Cytoplasm_RadialDistribution_FracAtD_PM_2of4,0.5204729390451835,0.023474449887938877,0.9600511456520627,0.01770562979086218,off,Cytoplasm,PM
Cytoplasm_RadialDistribution_MeanFrac_Actin_1of4,0.14053498988815863,0.03326282224471283,0.8883754876337983,0.051403433163013004,off,Cytoplasm,Actin
Cytoplasm_RadialDistribution_MeanFrac_Actin_2of4,0.46662665891312904,0.02447421010544831,0.9600511456520627,0.01770562979086218,off,Cytoplasm,Actin
Cytoplasm_RadialDistribution_MeanFrac_Actin_3of4,0.8772040205714667,0.01695961240656041,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Actin
Cytoplasm_RadialDistribution_MeanFrac_Actin_4of4,0.6401899151807539,0.021374793469534265,0.9827214352190544,0.00756957096962393,off,Cytoplasm,Actin
Cytoplasm_RadialDistribution_MeanFrac_ER_3of4,0.3418998679522262,0.02706366904961514,0.938187436190415,0.02771038723804946,off,Cytoplasm,ER
Cytoplasm_RadialDistribution_MeanFrac_ER_4of4,0.2612376841861996,0.029089183250289252,0.8883754876337983,0.051403433163013004,off,Cytoplasm,ER
Cytoplasm_RadialDistribution_MeanFrac_Hoechst_1of4,0.19532961379778965,0.031118696491833398,0.8883754876337983,0.051403433163013004,off,Cytoplasm,Hoechst
Cytoplasm_RadialDistribution_MeanFrac_Hoechst_2of4,0.40227635539596085,0.025750144085442548,0.9470362387028508,0.02363340223478342,off,Cytoplasm,Hoechst
Cytoplasm_RadialDistribution_MeanFrac_Hoechst_3of4,0.8286865500997042,0.017991125008577944,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Hoechst
Cytoplasm_RadialDistribution_MeanFrac_Hoechst_4of4,0.49236632751717135,0.02399000623690414,0.9600511456520627,0.01770562979086218,off,Cytoplasm,Hoechst
Cytoplasm_RadialDistribution_MeanFrac_Mitochondria_1of4,0.4457852037577284,0.0248761936937045,0.9489059523632086,0.02277682908345986,off,Cytoplasm,Mitochondria
Cytoplasm_RadialDistribution_MeanFrac_Mitochondria_2of4,0.7165529639770872,0.020056149733048027,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Mitochondria
Cytoplasm_RadialDistribution_MeanFrac_Mitochondria_3of4,0.49776017993958205,0.0238901101959706,0.9600511456520627,0.01770562979086218,off,Cytoplasm,Mitochondria
Cytoplasm_RadialDistribution_MeanFrac_Mitochondria_4of4,0.14371695667781373,0.03312149614036569,0.8883754876337983,0.051403433163013004,off,Cytoplasm,Mitochondria
Cytoplasm_RadialDistribution_MeanFrac_PM_2of4,0.9242345519666906,0.01575766068266187,0.9959731764549559,0.001752357835805311,off,Cytoplasm,PM
Cytoplasm_RadialDistribution_MeanFrac_PM_3of4,0.9030025938963644,0.016336481858191133,0.9959731764549559,0.001752357835805311,off,Cytoplasm,PM
Cytoplasm_RadialDistribution_MeanFrac_PM_4of4,0.2369766189787925,0.029785816169849825,0.8883754876337983,0.051403433163013004,off,Cytoplasm,PM
Cytoplasm_RadialDistribution_RadialCV_Actin_1of4,0.318534953036962,0.02761265738025392,0.9216245402776733,0.03544596972242113,off,Cytoplasm,Actin
Cytoplasm_RadialDistribution_RadialCV_Actin_2of4,0.17133048171772158,0.03199008749741462,0.8883754876337983,0.051403433163013004,off,Cytoplasm,Actin
Cytoplasm_RadialDistribution_RadialCV_Actin_3of4,0.48875402272896135,0.024057190123520776,0.9600511456520627,0.01770562979086218,off,Cytoplasm,Actin
Cytoplasm_RadialDistribution_RadialCV_Actin_4of4,0.9142148741030086,0.016040152929721337,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Actin
Cytoplasm_RadialDistribution_RadialCV_ER_1of4,0.5393033770655489,0.023135411202977078,0.9600511456520627,0.01770562979086218,off,Cytoplasm,ER
Cytoplasm_RadialDistribution_RadialCV_ER_2of4,0.8935816003629672,0.016572265307888558,0.9959731764549559,0.001752357835805311,off,Cytoplasm,ER
Cytoplasm_RadialDistribution_RadialCV_ER_3of4,0.41198985731876697,0.025550511965210264,0.947084014215322,0.023611493761539704,off,Cytoplasm,ER
Cytoplasm_RadialDistribution_RadialCV_ER_4of4,0.8642211122259704,0.01725010273535995,0.9959731764549559,0.001752357835805311,off,Cytoplasm,ER
Cytoplasm_RadialDistribution_RadialCV_Hoechst_2of4,0.7715005380133853,0.019077824374601995,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Hoechst
Cytoplasm_RadialDistribution_RadialCV_Hoechst_3of4,0.7503278575452343,0.019459972720142802,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Hoechst
Cytoplasm_RadialDistribution_RadialCV_Hoechst_4of4,0.38793654257877763,0.02605023211233018,0.9470362387028508,0.02363340223478342,off,Cytoplasm,Hoechst
Cytoplasm_RadialDistribution_RadialCV_Mitochondria_1of4,0.042798449712259545,0.04005495322001971,0.8883754876337983,0.051403433163013004,off,Cytoplasm,Mitochondria
Cytoplasm_RadialDistribution_RadialCV_Mitochondria_2of4,0.012915128984427387,0.045894352698448805,0.779025704461127,0.10844821226138235,off,Cytoplasm,Mitochondria
Cytoplasm_RadialDistribution_RadialCV_Mitochondria_3of4,0.417671996163546,0.025434939684066172,0.947084014215322,0.023611493761539704,off,Cytoplasm,Mitochondria
Cytoplasm_RadialDistribution_RadialCV_Mitochondria_4of4,0.7588516571067009,0.01930704939727256,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Mitochondria
Cytoplasm_RadialDistribution_RadialCV_PM_1of4,0.41561918693534633,0.025476609689931966,0.947084014215322,0.023611493761539704,off,Cytoplasm,PM
Cytoplasm_RadialDistribution_RadialCV_PM_2of4,0.9535720311086798,0.014782214633642267,0.9959731764549559,0.001752357835805311,off,Cytoplasm,PM
Cytoplasm_RadialDistribution_RadialCV_PM_3of4,0.7298286204605309,0.01982340555441183,0.9959731764549559,0.001752357835805311,off,Cytoplasm,PM
Cytoplasm_RadialDistribution_RadialCV_PM_4of4,0.775343974973397,0.01900752123610673,0.9959731764549559,0.001752357835805311,off,Cytoplasm,PM
Cytoplasm_Texture_AngularSecondMoment_ER_3_01_256,0.5227950189261712,0.02343237997798608,0.9600511456520627,0.01770562979086218,off,Cytoplasm,ER
Cytoplasm_Texture_AngularSecondMoment_Hoechst_3_01_256,0.6864084263662598,0.02057930425966636,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Hoechst
Cytoplasm_Texture_AngularSecondMoment_Mitochondria_3_03_256,0.5308480296299489,0.023287054832768907,0.9600511456520627,0.01770562979086218,off,Cytoplasm,Mitochondria
Cytoplasm_Texture_Contrast_ER_3_01_256,0.5382477642531116,0.023154286675883658,0.9600511456520627,0.01770562979086218,off,Cytoplasm,ER
Cytoplasm_Texture_Contrast_ER_3_03_256,0.5438562486785078,0.023054150692497912,0.9600511456520627,0.01770562979086218,off,Cytoplasm,ER
Cytoplasm_Texture_Contrast_Hoechst_3_01_256,0.7442304574440479,0.019568666650990427,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Hoechst
Cytoplasm_Texture_Contrast_Hoechst_3_03_256,0.7276096735399944,0.0198624361933034,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Hoechst
Cytoplasm_Texture_Contrast_Mitochondria_3_01_256,0.9277291969828411,0.015654325466580094,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Mitochondria
Cytoplasm_Texture_Contrast_Mitochondria_3_03_256,0.2937827756853417,0.028225230460726298,0.9093456501423777,0.04127100630929407,off,Cytoplasm,Mitochondria
Cytoplasm_Texture_Contrast_PM_3_01_256,0.8967270405645015,0.016494683915009824,0.9959731764549559,0.001752357835805311,off,Cytoplasm,PM
Cytoplasm_Texture_Contrast_PM_3_03_256,0.17626253146712906,0.03180349225041866,0.8883754876337983,0.051403433163013004,off,Cytoplasm,PM
Cytoplasm_Texture_Correlation_Actin_3_01_256,0.3531967859177093,0.02680725054902832,0.938187436190415,0.02771038723804946,off,Cytoplasm,Actin
Cytoplasm_Texture_Correlation_ER_3_00_256,0.832676304473586,0.01791114419117719,0.9959731764549559,0.001752357835805311,off,Cytoplasm,ER
Cytoplasm_Texture_Correlation_ER_3_01_256,0.588398509809179,0.022269938777883514,0.9691817037185736,0.013594793099393864,off,Cytoplasm,ER
Cytoplasm_Texture_Correlation_ER_3_02_256,0.9891075875969025,0.012733346034287137,0.9986600063456854,0.0005823421044118704,off,Cytoplasm,ER
Cytoplasm_Texture_Correlation_ER_3_03_256,0.5778647903488405,0.022453814677087847,0.9691817037185736,0.013594793099393864,off,Cytoplasm,ER
Cytoplasm_Texture_Correlation_Hoechst_3_00_256,0.5265484507116307,0.02336455624483024,0.9600511456520627,0.01770562979086218,off,Cytoplasm,Hoechst
Cytoplasm_Texture_Correlation_Hoechst_3_01_256,0.5403350767177784,0.023117015614974906,0.9600511456520627,0.01770562979086218,off,Cytoplasm,Hoechst
Cytoplasm_Texture_Correlation_Hoechst_3_02_256,0.8629759770585709,0.01727737619409361,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Hoechst
Cytoplasm_Texture_Correlation_Hoechst_3_03_256,0.1371947930186213,0.033413985989600256,0.8883754876337983,0.051403433163013004,off,Cytoplasm,Hoechst
Cytoplasm_Texture_Correlation_Mitochondria_3_00_256,0.2441524868145047,0.02957450685027703,0.8883754876337983,0.051403433163013004,off,Cytoplasm,Mitochondria
Cytoplasm_Texture_Correlation_Mitochondria_3_01_256,0.4705012502040005,0.024400467791804815,0.9600511456520627,0.01770562979086218,off,Cytoplasm,Mitochondria
Cytoplasm_Texture_Correlation_Mitochondria_3_02_256,0.7023735776302339,0.020302970535546753,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Mitochondria
Cytoplasm_Texture_Correlation_Mitochondria_3_03_256,0.13180813481460982,0.033664165986429816,0.8883754876337983,0.051403433163013004,off,Cytoplasm,Mitochondria
Cytoplasm_Texture_Correlation_PM_3_00_256,0.22649058045699444,0.03010349997656562,0.8883754876337983,0.051403433163013004,off,Cytoplasm,PM
Cytoplasm_Texture_Correlation_PM_3_01_256,0.15385473757755141,0.032687360263514396,0.8883754876337983,0.051403433163013004,off,Cytoplasm,PM
Cytoplasm_Texture_Correlation_PM_3_02_256,0.07663722400203135,0.03688363382926239,0.8883754876337983,0.051403433163013004,off,Cytoplasm,PM
Cytoplasm_Texture_Correlation_PM_3_03_256,0.3564093186170823,0.02673526781336764,0.938187436190415,0.02771038723804946,off,Cytoplasm,PM
Cytoplasm_Texture_DifferenceEntropy_ER_3_01_256,0.22588201468873495,0.0301222954686548,0.8883754876337983,0.051403433163013004,off,Cytoplasm,ER
Cytoplasm_Texture_DifferenceEntropy_ER_3_03_256,0.0724081416976157,0.037204516868674216,0.8883754876337983,0.051403433163013004,off,Cytoplasm,ER
Cytoplasm_Texture_DifferenceEntropy_Hoechst_3_01_256,0.9664749705954007,0.01423138674420327,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Hoechst
Cytoplasm_Texture_DifferenceEntropy_Mitochondria_3_03_256,0.3608799615849135,0.026635851657338505,0.938187436190415,0.02771038723804946,off,Cytoplasm,Mitochondria
Cytoplasm_Texture_DifferenceEntropy_PM_3_01_256,0.8753859976460628,0.0170011224507914,0.9959731764549559,0.001752357835805311,off,Cytoplasm,PM
Cytoplasm_Texture_DifferenceEntropy_PM_3_03_256,0.1329434809386123,0.03361073880040611,0.8883754876337983,0.051403433163013004,off,Cytoplasm,PM
